id,title,text_sha256,status,evidence,note
s1368,Anika Bose: The Work Behind the Work,3384386ac9929a78b8fe915aa3eb365068e1e0c872a4720491e27b5dabc3ac52,fiction-language-revised,content/editorial-batch-2.11.1.json#s1368,Explicitly frame the person and events as fiction; replace abstract formulaic biography with a concrete chronological story and level-appropriate clauses.
s1369,Gabriel Stone: The Work Behind the Work,a9840e8e04f69f0616b346edf94e57d9b2dc7e84a64881cb68deef8e91e02fda,fiction-language-revised,content/editorial-batch-2.11.1.json#s1369,Explicitly frame the person and events as fiction; replace abstract formulaic biography with a concrete chronological story and level-appropriate clauses.
s1370,Mina Rahman: The Work Behind the Work,1ea41abacc3dce2094f80044c006fe0d8fc9338402a03b0877a629ee4dd912ba,editorial-revision-2026-09-25,content/editorial-batch-2.11.9af.json#s1370,"The text presents a food redistribution service as a documented achievement and calls meals safe without explaining a verified safety process. Define a fictional campus, let cooks and shelter staff agree on handling under their own rules, and limit the result to a small trial with no broad guarantee."
s1371,Arthur Vale and the Spring Notes,9dce7ccfd03f49b506c1309d4a2c29c2c291ff79de0fed002b5364dffe59f873,editorial-revision-2026-09-25,content/editorial-batch-2.11.9am.json#s1371,"The original contains the ungrammatical “In that way, Showed,” repeats abstract success and asserts a proven pollution route between wells without evidence. Make a limited invented water-observation project and state that observations are not proof of contamination."
s1372,Zoe Bennett and the Broken Kettle,2a4a121cd43c8491b9b1c515f345537f0aaf749a3fca8552a57003c15af97776,editorial-revision-2026-09-25,content/editorial-batch-2.11.9am.json#s1372,"The original has missing punctuation (“workers consumers and designers”), repeats journalistic impact and asserts changed local buying habits. Give the fictional reporter a small, verifiable repair inquiry and avoid a broad market claim."
s1373,Maya Chen and the River Marks,2e904dfba05df25ededdb5a809f6882cddd5e2c24ce846b5f4f5bc466721c909,editorial-revision-2026-09-25,content/editorial-batch-2.11.9am.json#s1373,The original repeats a public-map success but skips how changing river channels are checked and might invite reliance on an outdated navigation map. Frame a fictional seasonal observation map and tell crews to verify current conditions and official notices.
s1374,Jon Bell and the Saturday Repair Table,8cc09e7cc03f4336009841331b5de662dc0aa7bb1630a9b41fe8f196d84e9039,editorial-revision-2026-09-25,content/editorial-batch-2.11.9am.json#s1374,The original biography is coherent but presents an invented citywide repair expansion and outcome as a documented achievement. Explicitly locate it in an imagined city and limit the story to a few Saturday workshops with supervised safety checks.
s1375,Amina Okafor and the Seed Room,3d494948cdf83fc7645fdef5303959a2f4b4b7ff173258e95ca727ee28147e80,editorial-revision-2026-09-25,content/editorial-batch-2.11.9am.json#s1375,"The original has the ungrammatical “In that way, Built,” treats local seed suitability as proven and ends with repeated abstract legacy claims. Describe fictional growers labeling a small store, varied germination and shared management."
s1376,Luis Ortega and the Evening Class,f9eab2c677bb839e1f485a66360e0eb42b423afd70a7489c02102bb6643ea4be,editorial-revision-2026-09-25,content/editorial-batch-2.11.9am.json#s1376,"The original makes broad claims that tired workers later became teachers, yet only supplies generic “letters menus and work notices” and no scene. Make one fictional adult literacy class, a flexible schedule and a learner demonstrating a particular skill."
s1377,Hana Mori and the Wooden Cart,bba1c9bd8c6e7dcbe946dd65eeea17a3fc93af7022e128b5d754982ddb780b1f,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1377,"The original repeats abstract claims, has an ungrammatical “toward keep,” and treats an invented apprenticeship as historical. Show one design, a repair test, and a modest outcome."
s1378,Samir Patel and the Rainy Road,72c5401720244af87c575bfd446ca58418089b086edae9c9327f2b3cbc59efd5,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1378,The doctor story asserts reduced care delays without evidence and has “toward bring.” Make the invented care visits a limited weather plan; helpers organize visits without suggesting untrained medical diagnosis.
s1379,Elena Rossi and the Courtyard Beds,53033834be1d6fc9b8e26bca7c0d3424afb8cc8dac339ef408c29dcd10c70094,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1379,"The coherent original never identifies the biographical episode as fiction, and a food garden on an empty urban lot requires a careful soil distinction. Set a fictional site, check the site with the town, and use tested soil in raised beds."
s1380,David Kim and the Backup Message,f2c1f28318f8fd139b38f47657468f32132201ad826b5bf94dac709450c1c78d,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1380,"“In that way, Created” is ungrammatical and the invented radio network claims proven regional success. Describe a single supervised backup drill without promising reliability in every storm."
s1381,Nora Hassan and the Market Recording,8786ac1c3077b8f8d3f6fbadba34338599c9e7d28488f28bcada36af460bc97e,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1381,"Generic praise and repeated unverified archival achievements hide consent, translation, and ownership. Present one fictional interview and the speaker’s control over what is kept."
s1382,Peter Walsh and the Winter Menu,1c2ed5ac64942ff5ab0207b9836f396f73cc8266b9702a7cfe46b775d3c3ab19,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1382,“Toward serve” is ungrammatical; the original repeats generic impact and assumes local winter supply is affordable. Show a fictional cook comparing price and waste within an actual menu choice.
s1383,Inez Silva and the Clay Samples,c9a59071c2c849137beb22219392d8189ea5e8cf765fb71112ff28199cc7e8c9,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1383,“Toward rebuild” is ungrammatical; salt-damaged clay and an untested inland mixture cannot establish a safe or durable glaze. Describe small craft samples with testing and no claim of broad recovery.
s1384,Omar Reed and the Bridge File,7a88e0dcc8308025cf8c5d09d83021df6800202a82164305f7d8b7f2003ba428,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1384,"“In that way, Prioritized” is ungrammatical and untrained memories alone cannot certify bridge safety. Show documented reports going to qualified inspectors and engineers before any reopening decision."
s1385,Keiko Tan and the Story Shelf,316f66cbde2d878b0776768585e802f2901d752462b8ac727e3a0d713d738962,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1385,"“In that way, Built” is ungrammatical and the invented cross-generation impact is asserted without scene. Give families permission and control over recordings; show one concrete shelf and listening session."
s1386,Mateo Cruz and the Valley Path,c1926886d2189625c39c6c09a8ea5dd66204b69cb6e7c4181e3db09c4c1e6db6,editorial-revision-2026-09-25,content/editorial-batch-2.11.9an.json#s1386,"The original repeats ungrounded claims about regional conservation and wildlife reports. Place the guide in an imaginary valley, identify erosion and a modest path decision, and avoid encouraging approach to wildlife."
s1387,Sara Lind and the Harbor Checklist,396e234972ae397c5657b210fa58f467c4ba316ff563cfb19ec8ddda7ac732be,editorial-revision-2026-09-25,content/editorial-batch-2.11.9ao.json#s1387,"Unnatural “work later the harbor created,” “toward reduce,” and unverified claims of sea-safe reusable engine parts. Make a shore-side inspection and shared official spares with a qualified mechanic."
s1388,Theo Martin and the Rehearsal,386838b9b1143f9926a1e55296a40caa1e15d947ef45a4a5ad0aef93bd67d194,editorial-revision-2026-09-25,content/editorial-batch-2.11.9ao.json#s1388,"Generic “proved access strongest” and theater achievements are presented as documented history. Frame an invented rehearsal, consult Deaf attendees and interpreters, and show a limited design change rather than universal success."
s1389,Priya Das and the Well Samples,26d1d8c76b42e530d3e4e07c75bd43e94831e4cf241bb2a66e281f4336677728,editorial-revision-2026-09-25,content/editorial-batch-2.11.9ao.json#s1389,"“In that way, Identified” is ungrammatical, and conflicting early well tests cannot prove drainage is the cause or certify drinking water. Limit findings to sampled wells, repeat accredited tests and advise official local guidance."
s1390,Marcus Green and the Borrowed Room,3d87a177b7449389d7351c7895e1d2f5fcb6f806708131b636703e2026acc206,editorial-revision-2026-09-25,content/editorial-batch-2.11.9ao.json#s1390,"“In that way, Formed” is ungrammatical and a successful multi-street orchestra is unsupported. Tell a small invented rehearsal story with permission to use school space and no claim of permanent funding."
s1391,Yara Nasser: A Wider Circle,09e3c7127852b59c038c6877ab71ae9f72dace18797a1aaf9b037215c4fa446c,inherited-v2.9.4,fact_check_all_2000.csv#s1391,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1392,Finn Osei: A Wider Circle,f6d1563048f66dfc1423005bef38edb7522f027fc715b571d325e9460cec2bf9,inherited-v2.9.4,fact_check_all_2000.csv#s1392,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1393,Leah Park: A Wider Circle,80104a25686dbea2cf3c57c3f0593eaa11199c1dc43a5db29c742ad66c9c2a84,inherited-v2.9.4,fact_check_all_2000.csv#s1393,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1394,Ravi Mehta: A Wider Circle,2ae07f9975e0d17c63e13a1922a79aac089b97517170c87a0d85194726d72cff,inherited-v2.9.4,fact_check_all_2000.csv#s1394,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1395,Sofia Almeida: A Wider Circle,d24c1c846b38a00bc42ddde4962481807bc81b4e649ed43f60096c9f31265c75,inherited-v2.9.4,fact_check_all_2000.csv#s1395,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1396,Daniel Cho: A Wider Circle,881eb556e8bf4a4e8cb57273b43356b6c8cda14d3a00e9bbd7df6d11e8385e82,inherited-v2.9.4,fact_check_all_2000.csv#s1396,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1397,Fatima Noor: A Wider Circle,c5b76276af3dadc2d0296da95ef9f701bab458b67eea7e8ddb0720e7f28e5293,inherited-v2.9.4,fact_check_all_2000.csv#s1397,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1398,Henry Cole: A Wider Circle,8d65c5428b704da09ae80ea5e8805f0ce6bd035da34eac97132f8f08e85cdd05,inherited-v2.9.4,fact_check_all_2000.csv#s1398,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1399,Anika Bose: A Wider Circle,07f17b09800ee0aa934649ba29166e5e88ad20ab867c08af30367e874659170f,inherited-v2.9.4,fact_check_all_2000.csv#s1399,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1400,Gabriel Stone: A Wider Circle,623bc880474e6360830acacb1f5487cc797c0a5366e825dfc457aa3dcf8ba106,inherited-v2.9.4,fact_check_all_2000.csv#s1400,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1401,Mina Rahman: A Wider Circle,99ecb5f1e2f075fbe30fa96259066346e9970bcca47aae981594ffb535d2ee84,inherited-v2.9.4,fact_check_all_2000.csv#s1401,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1402,Arthur Vale: A Wider Circle,b75f7b706e206674f1a30f00ae31f4873bf4d389cf145eec2ba3aced7cf25006,inherited-v2.9.4,fact_check_all_2000.csv#s1402,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1403,Zoe Bennett: A Wider Circle,52280792e4bb91d5f0bbf21fdd5412bd6977b6ae195c88b71b3a18e772cbd691,inherited-v2.9.4,fact_check_all_2000.csv#s1403,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1404,Maya Chen: Learning to Listen,dba9b745f78e24c0e413138c062d45515ffd410af704858230ad277fbb65a3be,inherited-v2.9.4,fact_check_all_2000.csv#s1404,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1405,Jon Bell: Learning to Listen,c621faac6119d0c487c03f4fbb9bfd2a2936686393226fc2ca70a61c45704294,inherited-v2.9.4,fact_check_all_2000.csv#s1405,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1406,Amina Okafor: Learning to Listen,cdee470cbfd313820f2a671995b03d888c7efc9ee3de780914d3b730e4bb1748,inherited-v2.9.4,fact_check_all_2000.csv#s1406,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1407,Luis Ortega: Learning to Listen,41bc9ef904ae13dab4e8b49efd492fd46e6821aeff09139cc6ff7dd18c4bae9d,inherited-v2.9.4,fact_check_all_2000.csv#s1407,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1408,Hana Mori: Learning to Listen,87482254e49e63b790e989c9405e187e4b9ffdd24fb1af498a890f20af2ba02f,inherited-v2.9.4,fact_check_all_2000.csv#s1408,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1409,Samir Patel: Learning to Listen,16460d0476f576b566b312b23c15afca591db86e1a6ad66b6233afbbc13e9749,inherited-v2.9.4,fact_check_all_2000.csv#s1409,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s1410,Elena Rossi: Learning to Listen,3ad340d31f40432f40086845b17daee37b3a1bb88761e5081bc510c9d820a751,inherited-v2.9.4,fact_check_all_2000.csv#s1410,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
