id,level,topic,title,text_sha256,words,sentences,maxSentence,averageSentence,low_frequency_pct,very_low_frequency_pct,frequency_terms,errors,flags,status
s778,6,Famous books,David Copperfield Meets Mr Micawber,dbdbedbb6cb169668f3b74b60f6916dc202ff762207d0b888a69583eae664d21,195,16,21,12.19,13.33,4.62,micawber (4); hopeful (2); copperfield (1); rents (1); troubles (1); creditors (1); possessions (1); debtors (1); micawber’s (1); optimism (1); debts (1); learns (1); respectability (1); micawbers (1); exposing (1),,very-low-frequency,needs-editorial-review
s1110,6,Mystery and adventure,The Last Sealed Letter,b158d9c76652f003252ab14849e89fb79414bd7e9eab515508f34d91df9dc913,198,15,21,13.2,7.07,3.03,xena (5); puzzle (2); bakery (2); restoring (1); solving (1); mattered (1); overlooked (1); xena's (1),,very-low-frequency,needs-editorial-review
s1254,6,Travel and culture,A Shared Day in Singapore,7912ad2190dcd8de7c4e79b88e5f7ae38f502ba615efc4d13482d226a41a96aa,198,13,20,15.23,6.57,3.03,xena (4); explored (2); memorable (1); xena's (1); shaded (1); mattered (1); unsure (1); hurried (1); helper's (1),,very-low-frequency,needs-editorial-review
s1260,6,Travel and culture,A Shared Day in Reykjavik,7c94efd00a2c0ac8009a951100b77cd4eaf74a16aeca26cc457d704505377787,204,15,21,13.6,9.8,3.92,ari (5); reykjavik (4); guesthouse (2); ari's (2); attentive (1); attractions (1); depended (1); slower (1); sights (1); outsider (1); helper (1),,very-low-frequency,needs-editorial-review
s1261,6,Travel and culture,A Shared Day in Nairobi,0666b122f5ba281067437853daa233faa6cf4173fc4111ac9ed86bf615b090db,196,14,22,14,10.2,4.08,uma (6); nairobi (4); visitor's (1); assumptions (1); attractions (1); depended (1); uma's (1); slower (1); sights (1); outsider (1); landmarks (1); community's (1),,very-low-frequency,needs-editorial-review
s1263,6,Travel and culture,A Shared Day in Marrakech,a95bf0db6cd69c55a7a091b55afc24d9a32e61dc80a7fa861ab2f9446d2bd257,197,15,19,13.13,12.18,5.58,xena (6); marrakech (3); lanes (2); tailor (2); hurried (2); xena's (1); slower (1); sights (1); outsider (1); mattered (1); reconsidered (1); helper (1); fountain (1); landmark (1),,very-low-frequency,needs-editorial-review
s1406,6,People and biography,Amina Okafor: Learning to Listen,cdee470cbfd313820f2a671995b03d888c7efc9ee3de780914d3b730e4bb1748,203,12,20,16.92,12.32,7.88,amina (8); okafor (7); varieties (1); depended (1); brilliance (1); documenting (1); okafor's (1); simplified (1); contributors (1); credited (1); growers (1); preserving (1),,very-low-frequency,needs-editorial-review
s1414,6,People and biography,Inez Silva: Learning to Listen,f7f586488f1710938f2bf9f8d5d0e9b1770ab5e02bd5488da6b4a95a760e5aaa,204,13,20,15.69,14.22,4.41,inez (6); silva's (3); silva (3); rebuild (2); glaze (2); ceramic (1); persistent (1); constraint (1); willingness (1); revise (1); adapting (1); copying (1); fuller (1); dependable (1); mixtures (1),,very-low-frequency,needs-editorial-review
s1416,6,People and biography,Keiko Tan: Learning to Listen,292441474f637f36368ace350fae8c702a712c5295567c49c162ff0348c5fb04,203,13,19,15.62,11.33,4.43,keiko (8); librarian (2); multilingual (2); suburb (2); failures (1); depended (1); brilliance (1); documenting (1); tan's (1); simplified (1); contributors (1); credited (1); shelves (1),,very-low-frequency,needs-editorial-review
s1420,6,People and biography,Priya Das: Learning to Listen,4e86dbd80af54637c306ada993ba1889242074d54f8a97e8eec8370c2440d0dc,201,14,19,14.36,15.92,5.47,priya (9); das (7); tasted (2); das's (2); drainage (2); conflicting (1); simplified (1); contributors (1); credited (1); willingness (1); revise (1); adapting (1); copying (1); mapped (1); connects (1),,low-frequency;very-low-frequency,needs-editorial-review
s1668,6,Mystery and adventure,The Compass in the Archive,9126b8dba248b4b6edab85e8f6b3a8e39c8afe1255540549595de7d25d479bf8,127,8,25,15.88,14.17,3.15,compass (2); needle (2); archive (1); shelves (1); scratched (1); polar (1); expedition (1); researcher (1); conservator (1); dalia (1); magnetized (1); dial (1); screws (1); explorers (1); reminding (1),,very-low-frequency,needs-editorial-review
s1770,6,People and biography,Sora Maps the Missing Trees,1dee788fed7f76dc31ffc18ccf47d9f5a5a6dcb17fd6dcbb5d25ead464bb5bc9,103,7,21,14.71,15.53,1.94,sora (2); researcher (1); hotter (1); shaded (1); wealthier (1); combines (1); readings (1); pedestrian (1); aerial (1); identifies (1); fountains (1); unsafe (1); crossings (1); recommends (1); planting (1),,low-frequency,needs-editorial-review
s1861,6,Fantasy/stories,The Archive of Unsaid Apologies,6e8e890f759d40487e08b050a2540571ba7f89b6e00ee545ef927f68722f82bd,116,9,19,12.89,12.93,4.31,elian (3); archivist (2); courthouse (1); discovers (1); archive (1); apologies (1); speeches (1); frightened (1); heavier (1); revise (1); upstairs (1); plainly (1),,very-low-frequency,needs-editorial-review
s1865,6,History,A Map around a Water Pump,bc3c7a581fd6aa685908deaf99711e0fe4222e792658887133688fe98fe23ec7,97,6,22,16.17,15.62,3.12,outbreak (2); snow's (2); cholera (1); mapped (1); clustered (1); clergyman (1); whitehead (1); contaminated (1); declining (1); combining (1); testable (1); blamed (1); unhealthy (1),,low-frequency;very-low-frequency,needs-editorial-review
s1869,6,Travel and culture,The Word Missing from the Menu,72242c0b94922e8bf28d1a951b931ee757759b44d52dde5b2f7ef0263547c4a2,111,7,21,15.86,16.22,0.9,mina (3); imaginary (1); daru (1); translate (1); assumes (1); pauses (1); allergies (1); learns (1); invites (1); travelers (1); misunderstanding (1); prompts (1); revise (1); hospitality (1); realizes (1),,low-frequency,needs-editorial-review
s1959,6,History,Freedom Won in Saint-Domingue,07706daecc7af952a7c7cb672037fc58df7997eca793b5468b013963cdf9d1f2,98,5,25,19.6,17.71,5.21,haitian (1); saint-domingue (1); inequality (1); enslaved (1); uprising (1); colonists (1); armies (1); alliances (1); pursued (1); toussaint (1); louverture (1); captivity (1); jean-jacques (1); dessalines (1); napoleon's (1),,low-frequency;very-low-frequency,needs-editorial-review
s1961,6,Famous books,Fogg Races around the World,961105e49c5766ed3cb742000f699182c6cc59775c6e13c6f4eb24e0350b946f,97,7,18,13.86,14.43,8.25,fogg (4); aouda (2); phileas (1); bets (1); eighty (1); passepartout (1); wrongly (1); delays (1); threaten (1); learns (1),,very-low-frequency,needs-editorial-review
s1963,6,Travel and culture,Three Ways to Say Welcome in Vela,308afb0ce8b5b1e8f68cd46f8c8464ffd607a00af227145d15c0c63cd00b5dbf,108,7,32,15.43,11.11,3.7,omi (2); greeting (2); vela (1); imaginary (1); memorizes (1); assumes (1); bilingual (1); imperfect (1); displaying (1); noticing (1),,very-low-frequency,needs-editorial-review
s2343,6,History,The Portrait's Unusual Background,e28348a0532264b2e354af1768ff93180c6d77f6c85c277794b98578c46546bb,61,6,13,10.17,9.84,3.28,fictional (1); painter's (1); painter (1); hesitates (1); thoughtful (1); simpler (1),,very-low-frequency,needs-editorial-review
s2348,6,Science,The Hidden Empty Container,7d8cd697a98696f8da3e71cb6ecb880b12a4112fd7e0a17d033feefc3057ca3d,51,5,19,10.2,11.76,3.92,heavier (2); weighs (1); containers (1); subtracting (1); container's (1),,very-low-frequency,needs-editorial-review
s2351,6,Famous books,The Gold That Was Never Used,385e3ca530d6297df7db12bdf9a0099c57ea5872215ce369a8676ecf8221e806,61,5,21,12.2,11.48,4.92,miser (2); hides (1); grieves (1); observes (1); remark (1); separating (1),,very-low-frequency,needs-editorial-review
s2352,6,Famous books,The Goat's Missing Exit,36a1811177b37e370fdba051e62eb10189c47a732079b08f09a3d54061350a97,59,5,20,11.8,13.56,3.39,praises (1); jumps (1); climbs (1); goat's (1); fable's (1); dishonest (1); persuasion (1); evaluating (1),,very-low-frequency,needs-editorial-review
s2353,6,Famous books,The Cat with One Escape,9eb98c8d269a4994f1de80e18a6d83a57650785d667f8a015830069f039b0857,59,6,12,9.83,13.56,3.39,boasts (1); escaping (1); hunters (1); climbs (1); hesitates (1); contrasts (1); practiced (1); untested (1),,very-low-frequency,needs-editorial-review
s2361,6,Travel and culture,The Guidebook's Closed Cafe,2fd749414d10daa17f451efb1c31919a568721e98d36c67928d5cde979ceb1f1,61,5,16,12.2,6.56,3.28,guidebook (1); recommends (1); cheated (1); shopkeeper (1),,very-low-frequency,needs-editorial-review
s2367,6,People and biography,The Nurse in the Theater Group,7fce2838e75e2b81bd7fd0b55e88be1d61b92a0ffd633cd226194db58890a863,59,5,16,11.8,15.25,0.0,fictional (1); joel (1); rehearsal (1); accepts (1); organize (1); costumes (1); reliably (1); commitments (1); ambition (1),,low-frequency,needs-editorial-review
s2368,6,People and biography,The Translator's Uncertain Word,37a59ccd9c8810a2f683210b92b801c034c548d8602e3ba342c6aaaae4366053,59,5,15,11.8,20.34,3.39,fictional (1); amina (1); ambiguous (1); translating (1); silently (1); readings (1); recognizes (1); writer's (1); amina's (1); concealing (1); smoother (1); trustworthy (1),,low-frequency;very-low-frequency,needs-editorial-review
s037,7,Nature and animals,Elephant's Long Memory for Grief,5b3edcf744129322a74addf6652596772d123b1d86ba158b18f700d5e25bdfd7,299,9,46,33.22,15.72,2.34,elephants (5); behaviors (4); exhibiting (1); superficially (1); prompting (1); instinctive (1); evolutionarily (1); programmed (1); herds (1); encountering (1); deceased (1); unrelated (1); extensively (1); trunks (1); calves (1),,long-sentence;dense-syntax,needs-editorial-review
s046,7,World affairs,Country Without an Official Language,b5ba619370988f3f7f1660b470b90bfdae1309adbebe54f8ab413d25384dd628,307,10,47,30.7,14.33,2.61,linguistic (4); designating (3); symbolic (2); fictional (1); designate (1); avoids (1); whatsoever (1); reflecting (1); nation's (1); exceptionally (1); deliberate (1); designation (1); lengthy (1); inevitably (1); community's (1),,long-sentence;dense-syntax,needs-editorial-review
s061,7,History,Clerk Who Saved a City's Records,6aa059ac7c138e582078453b2eb37a5173cf8113dba72768ebc48ad3707a9395,371,12,53,30.92,12.67,2.7,aldric (5); monastery (3); invading (2); historians (2); fictional (1); unspecified (1); prolonged (1); administrators (1); evacuated (1); abandoning (1); looting (1); survives (1); evacuating (1); transportable (1); containers (1),,long-sentence;dense-syntax,needs-editorial-review
s069,7,Science,The Bacteria That Eat Plastic,1167615eeabbda5e2f309bebbacf0b9469b0e4e75cb7b26fdc71cde4877df93d,336,7,51,48,13.69,1.19,recycling (5); enzyme (3); bacterial (3); nutritional (2); plastic-degrading (2); occurring (2); accumulating (1); inert (1); biologically (1); indigestible (1); persistently (1); resistant (1); plastics (1); decomposition (1); degradation (1),,long-sentence;dense-syntax,needs-editorial-review
s091,7,World affairs,Nation That Measures Progress by Happiness,c6c9e7a31258bbf33174cd761f44664a09cd8f44ce29b75aa41abcdace118986,300,8,54,37.5,14.33,1.67,indicators (4); wellbeing (4); nation's (2); metric (1); arguably (1); societal (1); flourishing (1); explicitly (1); prioritizing (1); evaluating (1); incorporates (1); vitality (1); sustainability (1); assessments (1); inherently (1),,long-sentence;dense-syntax,needs-editorial-review
s098,7,History,Coin With Two Different Faces,8b46206f676b0f45c2756bebcd8a90a2ef88975fa8dac20934bf9b999e230365,317,8,58,39.63,12.3,2.52,government's (2); uncertain (2); merchants (2); fictional (1); unspecified (1); instability (1); claimants (1); ruler (1); minting (1); assert (1); legitimacy (1); minted (1); rival's (1); merchant's (1); currencies (1),,long-sentence;dense-syntax,needs-editorial-review
s099,7,History,The Interpreter Who Refused to Translate,7655016c912f4ed698b2143f2c0580b21dfdf9a254d80fc1cadd6f47bdf30455,347,9,60,38.56,16.71,4.61,ysolde (4); literal (3); interpreter (2); linguistic (2); delegate (2); rephrase (2); fictional (1); unspecified (1); negotiation (1); delegations (1); relied (1); assignments (1); midway (1); territorial (1); delegation's (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s151,7,World affairs,City That Elected a Committee of Children,7be8f3bfd72b8f48ab2575bb9878ce5f263aed648e6b2d9256acff03a8e78735,379,9,59,42.11,10.29,0.79,comprising (2); planners (2); weigh (2); incorporating (2); councils (2); fictional (1); fourteen (1); tasked (1); reviewing (1); conceived (1); symbolic (1); intending (1); generating (1); substantive (1); playground (1),,long-sentence;dense-syntax,needs-editorial-review
s163,7,History,Bridge Built to Be Destroyed,ab0aa0a73f4b50ff207f0e57d962954cb923da51ec983afb909bc06d17776fee,419,10,65,41.9,12.65,2.86,bridge's (4); pursuing (3); retreating (3); incorporating (3); weaknesses (3); concealed (3); kingdom's (2); perpetua (2); positioned (2); triggered (2); perpetua's (2); fictional (1); unspecified (1); prolonged (1); besieged (1),,long-sentence;dense-syntax,needs-editorial-review
s169,7,Science,Reason Metal Feels Colder Than Wood,54a4965a352e8efa8d875e5810ddb610910bc89bf8d26555e82a664c549f06ae,376,11,58,34.18,13.3,1.6,conductivity (6); ambient (4); flooring (4); utensils (3); doorknob (2); colder (2); noticeably (2); sensory (2); sensation (2); consequently (1); substances (1); possesses (1); efficiently (1); touches (1); warmer (1),,long-sentence;dense-syntax,needs-editorial-review
s184,7,Fantasy/stories,Mapmaker's Daughter Who Drew What Wasn't There Yet,96f983f485812742d18f338d92cb1c52c1e3648aa99d84563664a93328e8191a,340,10,52,34,11.47,4.12,isadora (7); mapmaking (2); unconsciously (2); cartography (1); mapmaker (1); reliability (1); differed (1); observational (1); sketching (1); documenting (1); deliberate (1); careless (1); corrected (1); fishermen (1); constructing (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s191,7,Nature and animals,The Bird That Builds a Bower to Attract Mates,aec3cca10e3d47951bec8aca1dc6e2d007fe1d8280188d39c8b8048e78f146ff,345,9,70,38.33,17.97,4.06,courtship (5); bowers (5); bowerbird (3); bower (3); male's (2); arranging (2); colorful (2); bower's (2); decorative (2); behaviors (1); construct (1); intricate (1); elaborately (1); decorated (1); colorfully (1),,long-sentence;dense-syntax;low-frequency;very-low-frequency,needs-editorial-review
s192,7,Nature and animals,The Shrimp That Sees Colors Humans Cannot,05e6421293b3dc0b9c99ec41473bee8be5940742ef4c0bf091b40d65b79bc332,323,9,65,35.89,17.65,1.86,mantis (8); shrimp (7); receptor (4); receptors (3); perceive (2); translate (2); analytically (2); polarized (2); kingdom's (1); colorful (1); crustacean (1); wavelengths (1); sixteen (1); interestingly (1); behavioral (1),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
s198,7,World affairs,The Country That Requires Every Law to Expire,9cbafbe4c62a1187b3bcc62366ad89998717044c0735ee30c6df53d6a1e74b36,429,13,65,33,16.08,2.1,legislators (5); nation's (4); outdated (3); periodic (3); renewal (3); substantive (3); expire (2); renew (2); clause (2); expiring (2); accumulation (2); evident (2); routinely (2); reconsideration (2); fictional (1),,long-sentence;dense-syntax,needs-editorial-review
s199,7,World affairs,Village That Votes by Placing Stones in Jars,96cec6866b805a547a56738633d75b90006353b13b4e406a37d4ea90e2808212,408,9,72,45.33,13.97,0.25,stone-jar (4); ballots (3); literacy (3); community's (3); jar (2); preserving (2); adopting (2); standardized (2); fictional (1); impractical (1); elders (1); persisted (1); jars (1); labeled (1); simpler (1),,long-sentence;dense-syntax,needs-editorial-review
s207,7,Everyday life,The Garden Plot Shared by Strangers,f0a1b43fcaa1eba55650df8eb1559344f14c382a340fbd4ccb96e4866b2c6bbf,320,9,47,35.56,16.25,2.5,gardening (6); ferdinand (6); rosalind (5); gardeners (4); plots (3); vegetable (2); noticeably (2); individually (2); exchanging (1); pleasantries (1); neighboring (1); tending (1); gardener (1); garden's (1); program's (1),,long-sentence;dense-syntax,needs-editorial-review
s208,7,Everyday life,Voicemail Never Deleted,681150e870f8caa1207c05a053b5baec4ff36da8eeda672ed969339e15fecc66,328,7,52,46.86,14.02,3.96,recordings (6); cornelius (5); unremarkable (5); voicemail (4); mundane (3); irreplaceable (2); treasured (2); voicemails (2); unpredictably (2); confirming (1); forgetfulness (1); sentimental (1); replaying (1); scheduling (1); voicemail's (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s216,7,History,The Harbor Built by Mistake,f874c814914f2821522ff50845689d3b7afa5925a1bede4d62a5519fe8c7fdeb,383,11,52,34.82,12.27,3.13,kingdom's (4); fortress (3); coastline (3); economically (2); originated (2); miscalculation (2); unplanned (2); harbor's (2); deliberate (2); fictional (1); unspecified (1); redirect (1); moat (1); straightforward (1); redirection (1),,long-sentence;dense-syntax,needs-editorial-review
s239,7,Nature and animals,Ant That Farms Its Own Food,30d9d9658f311dc124baf58befc1b5c3d68184401dcb0c1574d38fdd9cce961a,323,9,59,35.89,17.03,1.55,ants (7); fungal (5); fungus (4); cultivated (4); ant (3); leafcutter (3); cultivate (2); harmful (2); scavenging (1); scraps (1); cultivating (1); rivals (1); famously (1); nests (1); fragments (1),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
